filepath,label,language,speaker,source,tool,condition,split,utt_id
${DATA_ROOT}/clips/457295_WgzliDtK6Htff0g2_0130.wav,bonafide,hi-en,457295,mucs2021,none,clean,eval,457295_WgzliDtK6Htff0g2_0130
${DATA_ROOT}/clips/177570_jSNK2zDaIvyZsMZp_0112.wav,bonafide,hi-en,177570,mucs2021,none,clean,eval,177570_jSNK2zDaIvyZsMZp_0112
${DATA_ROOT}/clips/584991_1ijxO93RTIJh2Rzv_0082.wav,bonafide,hi-en,584991,mucs2021,none,clean,eval,584991_1ijxO93RTIJh2Rzv_0082
${DATA_ROOT}/clips/975912_1eNS3GaW1oHHurL4_0039.wav,bonafide,hi-en,975912,mucs2021,none,clean,eval,975912_1eNS3GaW1oHHurL4_0039
${DATA_ROOT}/clips/413057_aKSsdMqkPfUWyYeS_0058.wav,bonafide,hi-en,413057,mucs2021,none,clean,eval,413057_aKSsdMqkPfUWyYeS_0058
${DATA_ROOT}/clips/457295_WgzliDtK6Htff0g2_0131.wav,bonafide,hi-en,457295,mucs2021,none,clean,eval,457295_WgzliDtK6Htff0g2_0131
${DATA_ROOT}/clips/987461_LSRBJiHdUoHm4BTI_0043.wav,bonafide,hi-en,987461,mucs2021,none,clean,eval,987461_LSRBJiHdUoHm4BTI_0043
${DATA_ROOT}/clips/322882_XTscbPr78nzuHhuu_0076.wav,bonafide,hi-en,322882,mucs2021,none,clean,eval,322882_XTscbPr78nzuHhuu_0076
${DATA_ROOT}/clips/634568_jCgweujQVV5haVF1_0064.wav,bonafide,hi-en,634568,mucs2021,none,clean,eval,634568_jCgweujQVV5haVF1_0064
${DATA_ROOT}/clips/106718_vE1rhq3ojNKZvQNv_0110.wav,bonafide,hi-en,106718,mucs2021,none,clean,eval,106718_vE1rhq3ojNKZvQNv_0110
${DATA_ROOT}/clips/445718_H6Z2BkcyVtiuiN7A_0091.wav,bonafide,hi-en,445718,mucs2021,none,clean,eval,445718_H6Z2BkcyVtiuiN7A_0091
${DATA_ROOT}/clips/870582_crdH0AI5aH25bEXe_0068.wav,bonafide,hi-en,870582,mucs2021,none,clean,eval,870582_crdH0AI5aH25bEXe_0068
${DATA_ROOT}/clips/870582_crdH0AI5aH25bEXe_0069.wav,bonafide,hi-en,870582,mucs2021,none,clean,eval,870582_crdH0AI5aH25bEXe_0069
${DATA_ROOT}/clips/912184_V11NDc0lxudGbWQU_0056.wav,bonafide,hi-en,912184,mucs2021,none,clean,eval,912184_V11NDc0lxudGbWQU_0056
${DATA_ROOT}/clips/539354_C3MtnFEDrRkWHSvJ_0072.wav,bonafide,hi-en,539354,mucs2021,none,clean,eval,539354_C3MtnFEDrRkWHSvJ_0072
${DATA_ROOT}/clips/539354_C3MtnFEDrRkWHSvJ_0073.wav,bonafide,hi-en,539354,mucs2021,none,clean,eval,539354_C3MtnFEDrRkWHSvJ_0073
${DATA_ROOT}/clips/584991_1ijxO93RTIJh2Rzv_0083.wav,bonafide,hi-en,584991,mucs2021,none,clean,eval,584991_1ijxO93RTIJh2Rzv_0083
${DATA_ROOT}/clips/975912_1eNS3GaW1oHHurL4_0040.wav,bonafide,hi-en,975912,mucs2021,none,clean,eval,975912_1eNS3GaW1oHHurL4_0040
${DATA_ROOT}/clips/142970_DP5j8CLDeL6HHHSX_0077.wav,bonafide,hi-en,142970,mucs2021,none,clean,eval,142970_DP5j8CLDeL6HHHSX_0077
${DATA_ROOT}/clips/705494_fZcxLszRnIHxmVQp_0058.wav,bonafide,hi-en,705494,mucs2021,none,clean,eval,705494_fZcxLszRnIHxmVQp_0058
${DATA_ROOT}/clips/584991_1ijxO93RTIJh2Rzv_0084.wav,bonafide,hi-en,584991,mucs2021,none,clean,eval,584991_1ijxO93RTIJh2Rzv_0084
${DATA_ROOT}/clips/996368_n4ACC4gnqW0IM1wW_0068.wav,bonafide,hi-en,996368,mucs2021,none,clean,eval,996368_n4ACC4gnqW0IM1wW_0068
${DATA_ROOT}/clips/893273_8xh3ZKpPy5YhAnKX_0049.wav,bonafide,hi-en,893273,mucs2021,none,clean,eval,893273_8xh3ZKpPy5YhAnKX_0049
${DATA_ROOT}/clips/457295_WgzliDtK6Htff0g2_0132.wav,bonafide,hi-en,457295,mucs2021,none,clean,eval,457295_WgzliDtK6Htff0g2_0132
${DATA_ROOT}/clips/457295_WgzliDtK6Htff0g2_0133.wav,bonafide,hi-en,457295,mucs2021,none,clean,eval,457295_WgzliDtK6Htff0g2_0133
${DATA_ROOT}/clips/705494_fZcxLszRnIHxmVQp_0059.wav,bonafide,hi-en,705494,mucs2021,none,clean,eval,705494_fZcxLszRnIHxmVQp_0059
${DATA_ROOT}/clips/413057_aKSsdMqkPfUWyYeS_0059.wav,bonafide,hi-en,413057,mucs2021,none,clean,eval,413057_aKSsdMqkPfUWyYeS_0059
${DATA_ROOT}/clips/893273_8xh3ZKpPy5YhAnKX_0050.wav,bonafide,hi-en,893273,mucs2021,none,clean,eval,893273_8xh3ZKpPy5YhAnKX_0050
${DATA_ROOT}/clips/975912_1eNS3GaW1oHHurL4_0041.wav,bonafide,hi-en,975912,mucs2021,none,clean,eval,975912_1eNS3GaW1oHHurL4_0041
${DATA_ROOT}/clips/987461_LSRBJiHdUoHm4BTI_0044.wav,bonafide,hi-en,987461,mucs2021,none,clean,eval,987461_LSRBJiHdUoHm4BTI_0044
${DATA_ROOT}/clips/445718_H6Z2BkcyVtiuiN7A_0092.wav,bonafide,hi-en,445718,mucs2021,none,clean,eval,445718_H6Z2BkcyVtiuiN7A_0092
${DATA_ROOT}/clips/903756_K3X6AGezGWAoDe1q_0076.wav,bonafide,hi-en,903756,mucs2021,none,clean,eval,903756_K3X6AGezGWAoDe1q_0076
${DATA_ROOT}/clips/705494_fZcxLszRnIHxmVQp_0060.wav,bonafide,hi-en,705494,mucs2021,none,clean,eval,705494_fZcxLszRnIHxmVQp_0060
${DATA_ROOT}/clips/850754_wOTMMvC3WQ5YQRAF_0064.wav,bonafide,hi-en,850754,mucs2021,none,clean,eval,850754_wOTMMvC3WQ5YQRAF_0064
${DATA_ROOT}/clips/797767_TRInoJRJxAX3qv5C_0054.wav,bonafide,hi-en,797767,mucs2021,none,clean,eval,797767_TRInoJRJxAX3qv5C_0054
${DATA_ROOT}/clips/177570_jSNK2zDaIvyZsMZp_0113.wav,bonafide,hi-en,177570,mucs2021,none,clean,eval,177570_jSNK2zDaIvyZsMZp_0113
${DATA_ROOT}/clips/987461_LSRBJiHdUoHm4BTI_0045.wav,bonafide,hi-en,987461,mucs2021,none,clean,eval,987461_LSRBJiHdUoHm4BTI_0045
${DATA_ROOT}/clips/445718_H6Z2BkcyVtiuiN7A_0093.wav,bonafide,hi-en,445718,mucs2021,none,clean,eval,445718_H6Z2BkcyVtiuiN7A_0093
${DATA_ROOT}/clips/457295_WgzliDtK6Htff0g2_0134.wav,bonafide,hi-en,457295,mucs2021,none,clean,eval,457295_WgzliDtK6Htff0g2_0134
${DATA_ROOT}/clips/975912_1eNS3GaW1oHHurL4_0042.wav,bonafide,hi-en,975912,mucs2021,none,clean,eval,975912_1eNS3GaW1oHHurL4_0042
${DATA_ROOT}/clips/445718_H6Z2BkcyVtiuiN7A_0094.wav,bonafide,hi-en,445718,mucs2021,none,clean,eval,445718_H6Z2BkcyVtiuiN7A_0094
${DATA_ROOT}/clips/797767_TRInoJRJxAX3qv5C_0055.wav,bonafide,hi-en,797767,mucs2021,none,clean,eval,797767_TRInoJRJxAX3qv5C_0055
${DATA_ROOT}/clips/445718_H6Z2BkcyVtiuiN7A_0095.wav,bonafide,hi-en,445718,mucs2021,none,clean,eval,445718_H6Z2BkcyVtiuiN7A_0095
${DATA_ROOT}/clips/705494_fZcxLszRnIHxmVQp_0061.wav,bonafide,hi-en,705494,mucs2021,none,clean,eval,705494_fZcxLszRnIHxmVQp_0061
${DATA_ROOT}/clips/445718_H6Z2BkcyVtiuiN7A_0096.wav,bonafide,hi-en,445718,mucs2021,none,clean,eval,445718_H6Z2BkcyVtiuiN7A_0096
${DATA_ROOT}/clips/177570_jSNK2zDaIvyZsMZp_0114.wav,bonafide,hi-en,177570,mucs2021,none,clean,eval,177570_jSNK2zDaIvyZsMZp_0114
${DATA_ROOT}/clips/634568_jCgweujQVV5haVF1_0065.wav,bonafide,hi-en,634568,mucs2021,none,clean,eval,634568_jCgweujQVV5haVF1_0065
${DATA_ROOT}/clips/186783_LFpbaXkb8HuQ6DnF_0053.wav,bonafide,hi-en,186783,mucs2021,none,clean,eval,186783_LFpbaXkb8HuQ6DnF_0053
${DATA_ROOT}/clips/987461_LSRBJiHdUoHm4BTI_0046.wav,bonafide,hi-en,987461,mucs2021,none,clean,eval,987461_LSRBJiHdUoHm4BTI_0046
${DATA_ROOT}/clips/322882_XTscbPr78nzuHhuu_0077.wav,bonafide,hi-en,322882,mucs2021,none,clean,eval,322882_XTscbPr78nzuHhuu_0077
${DATA_ROOT}/clips/142970_DP5j8CLDeL6HHHSX_0078.wav,bonafide,hi-en,142970,mucs2021,none,clean,eval,142970_DP5j8CLDeL6HHHSX_0078
${DATA_ROOT}/clips/634568_jCgweujQVV5haVF1_0066.wav,bonafide,hi-en,634568,mucs2021,none,clean,eval,634568_jCgweujQVV5haVF1_0066
${DATA_ROOT}/clips/445718_H6Z2BkcyVtiuiN7A_0097.wav,bonafide,hi-en,445718,mucs2021,none,clean,eval,445718_H6Z2BkcyVtiuiN7A_0097
${DATA_ROOT}/clips/457295_WgzliDtK6Htff0g2_0135.wav,bonafide,hi-en,457295,mucs2021,none,clean,eval,457295_WgzliDtK6Htff0g2_0135
${DATA_ROOT}/clips/876898_RyQSvr4r4iAMTYXq_0070.wav,bonafide,hi-en,876898,mucs2021,none,clean,eval,876898_RyQSvr4r4iAMTYXq_0070
${DATA_ROOT}/clips/893273_8xh3ZKpPy5YhAnKX_0051.wav,bonafide,hi-en,893273,mucs2021,none,clean,eval,893273_8xh3ZKpPy5YhAnKX_0051
${DATA_ROOT}/clips/106718_vE1rhq3ojNKZvQNv_0111.wav,bonafide,hi-en,106718,mucs2021,none,clean,eval,106718_vE1rhq3ojNKZvQNv_0111
${DATA_ROOT}/clips/634568_jCgweujQVV5haVF1_0067.wav,bonafide,hi-en,634568,mucs2021,none,clean,eval,634568_jCgweujQVV5haVF1_0067
${DATA_ROOT}/clips/322882_XTscbPr78nzuHhuu_0078.wav,bonafide,hi-en,322882,mucs2021,none,clean,eval,322882_XTscbPr78nzuHhuu_0078
${DATA_ROOT}/clips/870582_crdH0AI5aH25bEXe_0070.wav,bonafide,hi-en,870582,mucs2021,none,clean,eval,870582_crdH0AI5aH25bEXe_0070
${DATA_ROOT}/clips/876898_RyQSvr4r4iAMTYXq_0071.wav,bonafide,hi-en,876898,mucs2021,none,clean,eval,876898_RyQSvr4r4iAMTYXq_0071
${DATA_ROOT}/clips/177570_jSNK2zDaIvyZsMZp_0115.wav,bonafide,hi-en,177570,mucs2021,none,clean,eval,177570_jSNK2zDaIvyZsMZp_0115
${DATA_ROOT}/clips/634568_jCgweujQVV5haVF1_0068.wav,bonafide,hi-en,634568,mucs2021,none,clean,eval,634568_jCgweujQVV5haVF1_0068
${DATA_ROOT}/clips/322882_XTscbPr78nzuHhuu_0079.wav,bonafide,hi-en,322882,mucs2021,none,clean,eval,322882_XTscbPr78nzuHhuu_0079
${DATA_ROOT}/clips/634568_jCgweujQVV5haVF1_0069.wav,bonafide,hi-en,634568,mucs2021,none,clean,eval,634568_jCgweujQVV5haVF1_0069
${DATA_ROOT}/clips/584991_1ijxO93RTIJh2Rzv_0085.wav,bonafide,hi-en,584991,mucs2021,none,clean,eval,584991_1ijxO93RTIJh2Rzv_0085
${DATA_ROOT}/clips/584991_1ijxO93RTIJh2Rzv_0086.wav,bonafide,hi-en,584991,mucs2021,none,clean,eval,584991_1ijxO93RTIJh2Rzv_0086
${DATA_ROOT}/clips/584991_1ijxO93RTIJh2Rzv_0087.wav,bonafide,hi-en,584991,mucs2021,none,clean,eval,584991_1ijxO93RTIJh2Rzv_0087
${DATA_ROOT}/clips/584991_1ijxO93RTIJh2Rzv_0088.wav,bonafide,hi-en,584991,mucs2021,none,clean,eval,584991_1ijxO93RTIJh2Rzv_0088
${DATA_ROOT}/clips/539354_C3MtnFEDrRkWHSvJ_0074.wav,bonafide,hi-en,539354,mucs2021,none,clean,eval,539354_C3MtnFEDrRkWHSvJ_0074
${DATA_ROOT}/clips/705494_fZcxLszRnIHxmVQp_0062.wav,bonafide,hi-en,705494,mucs2021,none,clean,eval,705494_fZcxLszRnIHxmVQp_0062
${DATA_ROOT}/clips/903756_K3X6AGezGWAoDe1q_0077.wav,bonafide,hi-en,903756,mucs2021,none,clean,eval,903756_K3X6AGezGWAoDe1q_0077
${DATA_ROOT}/clips/106718_vE1rhq3ojNKZvQNv_0112.wav,bonafide,hi-en,106718,mucs2021,none,clean,eval,106718_vE1rhq3ojNKZvQNv_0112
${DATA_ROOT}/clips/322882_XTscbPr78nzuHhuu_0080.wav,bonafide,hi-en,322882,mucs2021,none,clean,eval,322882_XTscbPr78nzuHhuu_0080
${DATA_ROOT}/clips/541304_cyhxRWI0LoKYZvcw_0068.wav,bonafide,hi-en,541304,mucs2021,none,clean,eval,541304_cyhxRWI0LoKYZvcw_0068
${DATA_ROOT}/clips/634568_jCgweujQVV5haVF1_0070.wav,bonafide,hi-en,634568,mucs2021,none,clean,eval,634568_jCgweujQVV5haVF1_0070
${DATA_ROOT}/clips/539226_vZGSoJPH1tbvsyCa_0027.wav,bonafide,hi-en,539226,mucs2021,none,clean,eval,539226_vZGSoJPH1tbvsyCa_0027
${DATA_ROOT}/clips/987461_LSRBJiHdUoHm4BTI_0047.wav,bonafide,hi-en,987461,mucs2021,none,clean,eval,987461_LSRBJiHdUoHm4BTI_0047
${DATA_ROOT}/clips/912184_V11NDc0lxudGbWQU_0057.wav,bonafide,hi-en,912184,mucs2021,none,clean,eval,912184_V11NDc0lxudGbWQU_0057
${DATA_ROOT}/clips/177570_jSNK2zDaIvyZsMZp_0116.wav,bonafide,hi-en,177570,mucs2021,none,clean,eval,177570_jSNK2zDaIvyZsMZp_0116
${DATA_ROOT}/clips/634568_jCgweujQVV5haVF1_0071.wav,bonafide,hi-en,634568,mucs2021,none,clean,eval,634568_jCgweujQVV5haVF1_0071
${DATA_ROOT}/clips/850754_wOTMMvC3WQ5YQRAF_0065.wav,bonafide,hi-en,850754,mucs2021,none,clean,eval,850754_wOTMMvC3WQ5YQRAF_0065
${DATA_ROOT}/clips/413057_aKSsdMqkPfUWyYeS_0060.wav,bonafide,hi-en,413057,mucs2021,none,clean,eval,413057_aKSsdMqkPfUWyYeS_0060
${DATA_ROOT}/clips/975912_1eNS3GaW1oHHurL4_0043.wav,bonafide,hi-en,975912,mucs2021,none,clean,eval,975912_1eNS3GaW1oHHurL4_0043
${DATA_ROOT}/clips/539354_C3MtnFEDrRkWHSvJ_0075.wav,bonafide,hi-en,539354,mucs2021,none,clean,eval,539354_C3MtnFEDrRkWHSvJ_0075
${DATA_ROOT}/clips/850754_wOTMMvC3WQ5YQRAF_0066.wav,bonafide,hi-en,850754,mucs2021,none,clean,eval,850754_wOTMMvC3WQ5YQRAF_0066
${DATA_ROOT}/clips/584991_1ijxO93RTIJh2Rzv_0089.wav,bonafide,hi-en,584991,mucs2021,none,clean,eval,584991_1ijxO93RTIJh2Rzv_0089
${DATA_ROOT}/clips/413057_aKSsdMqkPfUWyYeS_0061.wav,bonafide,hi-en,413057,mucs2021,none,clean,eval,413057_aKSsdMqkPfUWyYeS_0061
${DATA_ROOT}/clips/996368_n4ACC4gnqW0IM1wW_0069.wav,bonafide,hi-en,996368,mucs2021,none,clean,eval,996368_n4ACC4gnqW0IM1wW_0069
${DATA_ROOT}/clips/142970_DP5j8CLDeL6HHHSX_0079.wav,bonafide,hi-en,142970,mucs2021,none,clean,eval,142970_DP5j8CLDeL6HHHSX_0079
${DATA_ROOT}/clips/205240_F4KjmwYhWvnpSE0m_0030.wav,bonafide,hi-en,205240,mucs2021,none,clean,eval,205240_F4KjmwYhWvnpSE0m_0030
${DATA_ROOT}/clips/177570_jSNK2zDaIvyZsMZp_0117.wav,bonafide,hi-en,177570,mucs2021,none,clean,eval,177570_jSNK2zDaIvyZsMZp_0117
${DATA_ROOT}/clips/106718_vE1rhq3ojNKZvQNv_0113.wav,bonafide,hi-en,106718,mucs2021,none,clean,eval,106718_vE1rhq3ojNKZvQNv_0113
${DATA_ROOT}/clips/142970_DP5j8CLDeL6HHHSX_0080.wav,bonafide,hi-en,142970,mucs2021,none,clean,eval,142970_DP5j8CLDeL6HHHSX_0080
${DATA_ROOT}/clips/539226_vZGSoJPH1tbvsyCa_0028.wav,bonafide,hi-en,539226,mucs2021,none,clean,eval,539226_vZGSoJPH1tbvsyCa_0028
${DATA_ROOT}/clips/797767_TRInoJRJxAX3qv5C_0056.wav,bonafide,hi-en,797767,mucs2021,none,clean,eval,797767_TRInoJRJxAX3qv5C_0056
${DATA_ROOT}/clips/975912_1eNS3GaW1oHHurL4_0044.wav,bonafide,hi-en,975912,mucs2021,none,clean,eval,975912_1eNS3GaW1oHHurL4_0044
${DATA_ROOT}/clips/205240_F4KjmwYhWvnpSE0m_0031.wav,bonafide,hi-en,205240,mucs2021,none,clean,eval,205240_F4KjmwYhWvnpSE0m_0031
${DATA_ROOT}/clips/634568_jCgweujQVV5haVF1_0072.wav,bonafide,hi-en,634568,mucs2021,none,clean,eval,634568_jCgweujQVV5haVF1_0072
${DATA_ROOT}/clips/634568_jCgweujQVV5haVF1_0073.wav,bonafide,hi-en,634568,mucs2021,none,clean,eval,634568_jCgweujQVV5haVF1_0073
${DATA_ROOT}/clips/634568_jCgweujQVV5haVF1_0074.wav,bonafide,hi-en,634568,mucs2021,none,clean,eval,634568_jCgweujQVV5haVF1_0074
${DATA_ROOT}/clips/445718_H6Z2BkcyVtiuiN7A_0098.wav,bonafide,hi-en,445718,mucs2021,none,clean,eval,445718_H6Z2BkcyVtiuiN7A_0098
${DATA_ROOT}/clips/541304_cyhxRWI0LoKYZvcw_0069.wav,bonafide,hi-en,541304,mucs2021,none,clean,eval,541304_cyhxRWI0LoKYZvcw_0069
${DATA_ROOT}/clips/797767_TRInoJRJxAX3qv5C_0057.wav,bonafide,hi-en,797767,mucs2021,none,clean,eval,797767_TRInoJRJxAX3qv5C_0057
${DATA_ROOT}/clips/876898_RyQSvr4r4iAMTYXq_0072.wav,bonafide,hi-en,876898,mucs2021,none,clean,eval,876898_RyQSvr4r4iAMTYXq_0072
${DATA_ROOT}/clips/457295_WgzliDtK6Htff0g2_0136.wav,bonafide,hi-en,457295,mucs2021,none,clean,eval,457295_WgzliDtK6Htff0g2_0136
${DATA_ROOT}/clips/903756_K3X6AGezGWAoDe1q_0078.wav,bonafide,hi-en,903756,mucs2021,none,clean,eval,903756_K3X6AGezGWAoDe1q_0078
${DATA_ROOT}/clips/177570_jSNK2zDaIvyZsMZp_0118.wav,bonafide,hi-en,177570,mucs2021,none,clean,eval,177570_jSNK2zDaIvyZsMZp_0118
${DATA_ROOT}/clips/539354_C3MtnFEDrRkWHSvJ_0076.wav,bonafide,hi-en,539354,mucs2021,none,clean,eval,539354_C3MtnFEDrRkWHSvJ_0076
${DATA_ROOT}/clips/850754_wOTMMvC3WQ5YQRAF_0067.wav,bonafide,hi-en,850754,mucs2021,none,clean,eval,850754_wOTMMvC3WQ5YQRAF_0067
${DATA_ROOT}/clips/541304_cyhxRWI0LoKYZvcw_0070.wav,bonafide,hi-en,541304,mucs2021,none,clean,eval,541304_cyhxRWI0LoKYZvcw_0070
${DATA_ROOT}/clips/539354_C3MtnFEDrRkWHSvJ_0077.wav,bonafide,hi-en,539354,mucs2021,none,clean,eval,539354_C3MtnFEDrRkWHSvJ_0077
${DATA_ROOT}/clips/876898_RyQSvr4r4iAMTYXq_0073.wav,bonafide,hi-en,876898,mucs2021,none,clean,eval,876898_RyQSvr4r4iAMTYXq_0073
${DATA_ROOT}/clips/850754_wOTMMvC3WQ5YQRAF_0068.wav,bonafide,hi-en,850754,mucs2021,none,clean,eval,850754_wOTMMvC3WQ5YQRAF_0068
${DATA_ROOT}/clips/912184_V11NDc0lxudGbWQU_0058.wav,bonafide,hi-en,912184,mucs2021,none,clean,eval,912184_V11NDc0lxudGbWQU_0058
${DATA_ROOT}/clips/876898_RyQSvr4r4iAMTYXq_0074.wav,bonafide,hi-en,876898,mucs2021,none,clean,eval,876898_RyQSvr4r4iAMTYXq_0074
${DATA_ROOT}/clips/457295_WgzliDtK6Htff0g2_0137.wav,bonafide,hi-en,457295,mucs2021,none,clean,eval,457295_WgzliDtK6Htff0g2_0137
${DATA_ROOT}/clips/987461_LSRBJiHdUoHm4BTI_0048.wav,bonafide,hi-en,987461,mucs2021,none,clean,eval,987461_LSRBJiHdUoHm4BTI_0048
${DATA_ROOT}/clips/903756_K3X6AGezGWAoDe1q_0079.wav,bonafide,hi-en,903756,mucs2021,none,clean,eval,903756_K3X6AGezGWAoDe1q_0079
${DATA_ROOT}/clips/322882_XTscbPr78nzuHhuu_0081.wav,bonafide,hi-en,322882,mucs2021,none,clean,eval,322882_XTscbPr78nzuHhuu_0081
${DATA_ROOT}/clips/870582_crdH0AI5aH25bEXe_0071.wav,bonafide,hi-en,870582,mucs2021,none,clean,eval,870582_crdH0AI5aH25bEXe_0071
${DATA_ROOT}/clips/584991_1ijxO93RTIJh2Rzv_0090.wav,bonafide,hi-en,584991,mucs2021,none,clean,eval,584991_1ijxO93RTIJh2Rzv_0090
${DATA_ROOT}/clips/106718_vE1rhq3ojNKZvQNv_0114.wav,bonafide,hi-en,106718,mucs2021,none,clean,eval,106718_vE1rhq3ojNKZvQNv_0114
${DATA_ROOT}/clips/186783_LFpbaXkb8HuQ6DnF_0054.wav,bonafide,hi-en,186783,mucs2021,none,clean,eval,186783_LFpbaXkb8HuQ6DnF_0054
${DATA_ROOT}/clips/705494_fZcxLszRnIHxmVQp_0063.wav,bonafide,hi-en,705494,mucs2021,none,clean,eval,705494_fZcxLszRnIHxmVQp_0063
${DATA_ROOT}/clips/106718_vE1rhq3ojNKZvQNv_0115.wav,bonafide,hi-en,106718,mucs2021,none,clean,eval,106718_vE1rhq3ojNKZvQNv_0115
${DATA_ROOT}/clips/106718_vE1rhq3ojNKZvQNv_0116.wav,bonafide,hi-en,106718,mucs2021,none,clean,eval,106718_vE1rhq3ojNKZvQNv_0116
${DATA_ROOT}/clips/177570_jSNK2zDaIvyZsMZp_0119.wav,bonafide,hi-en,177570,mucs2021,none,clean,eval,177570_jSNK2zDaIvyZsMZp_0119
${DATA_ROOT}/clips/634568_jCgweujQVV5haVF1_0075.wav,bonafide,hi-en,634568,mucs2021,none,clean,eval,634568_jCgweujQVV5haVF1_0075
${DATA_ROOT}/clips/445718_H6Z2BkcyVtiuiN7A_0099.wav,bonafide,hi-en,445718,mucs2021,none,clean,eval,445718_H6Z2BkcyVtiuiN7A_0099
${DATA_ROOT}/clips/584991_1ijxO93RTIJh2Rzv_0091.wav,bonafide,hi-en,584991,mucs2021,none,clean,eval,584991_1ijxO93RTIJh2Rzv_0091
${DATA_ROOT}/clips/322882_XTscbPr78nzuHhuu_0082.wav,bonafide,hi-en,322882,mucs2021,none,clean,eval,322882_XTscbPr78nzuHhuu_0082
${DATA_ROOT}/clips/445718_H6Z2BkcyVtiuiN7A_0100.wav,bonafide,hi-en,445718,mucs2021,none,clean,eval,445718_H6Z2BkcyVtiuiN7A_0100
${DATA_ROOT}/clips/142970_DP5j8CLDeL6HHHSX_0081.wav,bonafide,hi-en,142970,mucs2021,none,clean,eval,142970_DP5j8CLDeL6HHHSX_0081
${DATA_ROOT}/clips/106718_vE1rhq3ojNKZvQNv_0117.wav,bonafide,hi-en,106718,mucs2021,none,clean,eval,106718_vE1rhq3ojNKZvQNv_0117
${DATA_ROOT}/clips/584991_1ijxO93RTIJh2Rzv_0092.wav,bonafide,hi-en,584991,mucs2021,none,clean,eval,584991_1ijxO93RTIJh2Rzv_0092
${DATA_ROOT}/clips/142970_DP5j8CLDeL6HHHSX_0082.wav,bonafide,hi-en,142970,mucs2021,none,clean,eval,142970_DP5j8CLDeL6HHHSX_0082
${DATA_ROOT}/clips/870582_crdH0AI5aH25bEXe_0072.wav,bonafide,hi-en,870582,mucs2021,none,clean,eval,870582_crdH0AI5aH25bEXe_0072
${DATA_ROOT}/clips/457295_WgzliDtK6Htff0g2_0138.wav,bonafide,hi-en,457295,mucs2021,none,clean,eval,457295_WgzliDtK6Htff0g2_0138
${DATA_ROOT}/clips/322882_XTscbPr78nzuHhuu_0083.wav,bonafide,hi-en,322882,mucs2021,none,clean,eval,322882_XTscbPr78nzuHhuu_0083
${DATA_ROOT}/clips/876898_RyQSvr4r4iAMTYXq_0075.wav,bonafide,hi-en,876898,mucs2021,none,clean,eval,876898_RyQSvr4r4iAMTYXq_0075
${DATA_ROOT}/clips/996368_n4ACC4gnqW0IM1wW_0070.wav,bonafide,hi-en,996368,mucs2021,none,clean,eval,996368_n4ACC4gnqW0IM1wW_0070
${DATA_ROOT}/clips/903756_K3X6AGezGWAoDe1q_0080.wav,bonafide,hi-en,903756,mucs2021,none,clean,eval,903756_K3X6AGezGWAoDe1q_0080
${DATA_ROOT}/clips/987461_LSRBJiHdUoHm4BTI_0049.wav,bonafide,hi-en,987461,mucs2021,none,clean,eval,987461_LSRBJiHdUoHm4BTI_0049
${DATA_ROOT}/clips/705494_fZcxLszRnIHxmVQp_0064.wav,bonafide,hi-en,705494,mucs2021,none,clean,eval,705494_fZcxLszRnIHxmVQp_0064
${DATA_ROOT}/clips/987461_LSRBJiHdUoHm4BTI_0050.wav,bonafide,hi-en,987461,mucs2021,none,clean,eval,987461_LSRBJiHdUoHm4BTI_0050
${DATA_ROOT}/clips/205240_F4KjmwYhWvnpSE0m_0032.wav,bonafide,hi-en,205240,mucs2021,none,clean,eval,205240_F4KjmwYhWvnpSE0m_0032
${DATA_ROOT}/clips/106718_vE1rhq3ojNKZvQNv_0118.wav,bonafide,hi-en,106718,mucs2021,none,clean,eval,106718_vE1rhq3ojNKZvQNv_0118
${DATA_ROOT}/clips/975912_1eNS3GaW1oHHurL4_0045.wav,bonafide,hi-en,975912,mucs2021,none,clean,eval,975912_1eNS3GaW1oHHurL4_0045
${DATA_ROOT}/clips/413057_aKSsdMqkPfUWyYeS_0062.wav,bonafide,hi-en,413057,mucs2021,none,clean,eval,413057_aKSsdMqkPfUWyYeS_0062
${DATA_ROOT}/clips/903756_K3X6AGezGWAoDe1q_0081.wav,bonafide,hi-en,903756,mucs2021,none,clean,eval,903756_K3X6AGezGWAoDe1q_0081
${DATA_ROOT}/clips/106718_vE1rhq3ojNKZvQNv_0119.wav,bonafide,hi-en,106718,mucs2021,none,clean,eval,106718_vE1rhq3ojNKZvQNv_0119
${DATA_ROOT}/clips/186783_LFpbaXkb8HuQ6DnF_0055.wav,bonafide,hi-en,186783,mucs2021,none,clean,eval,186783_LFpbaXkb8HuQ6DnF_0055
${DATA_ROOT}/clips/876898_RyQSvr4r4iAMTYXq_0076.wav,bonafide,hi-en,876898,mucs2021,none,clean,eval,876898_RyQSvr4r4iAMTYXq_0076
${DATA_ROOT}/clips/322882_XTscbPr78nzuHhuu_0084.wav,bonafide,hi-en,322882,mucs2021,none,clean,eval,322882_XTscbPr78nzuHhuu_0084
${DATA_ROOT}/clips/539354_C3MtnFEDrRkWHSvJ_0078.wav,bonafide,hi-en,539354,mucs2021,none,clean,eval,539354_C3MtnFEDrRkWHSvJ_0078
${DATA_ROOT}/clips/584991_1ijxO93RTIJh2Rzv_0093.wav,bonafide,hi-en,584991,mucs2021,none,clean,eval,584991_1ijxO93RTIJh2Rzv_0093
