job_id,target_speaker,source_speaker,pool,source_utt_id,source_wav,start_seconds,end_seconds,duration_seconds,transcript,language,tool,output_path,seed
847,106718,142970,train,142970_DP5j8CLDeL6HHHSX_0051,${DATA_ROOT}/raw/mucs2021/train/DP5j8CLDeL6HHHSX.wav,277.0,281.0,4.0,तो अब अगर हम इसी पर यह फंक्शन का प्रयोग करते हैं और फिर एको करते हैं,hi,rvc,rvc_106718_00847.wav,5047
848,106718,177570,train,177570_jSNK2zDaIvyZsMZp_0054,${DATA_ROOT}/raw/mucs2021/train/jSNK2zDaIvyZsMZp.wav,241.0,244.0,3.0,terminal खोलें,hi,rvc,rvc_106718_00848.wav,5048
849,106718,186783,train,186783_LFpbaXkb8HuQ6DnF_0051,${DATA_ROOT}/raw/mucs2021/train/LFpbaXkb8HuQ6DnF.wav,399.0,408.0,9.0,इस तरह से समीक्षक द्वारा सुझाये गये संपादन प्रविष्टि और डिलीशन्स दोनों लेखक द्वारा स्वीकार किये जा सकते हैं,hi,rvc,rvc_106718_00849.wav,5049
850,106718,205240,train,205240_F4KjmwYhWvnpSE0m_0008,${DATA_ROOT}/raw/mucs2021/train/F4KjmwYhWvnpSE0m.wav,56.0,63.0,7.0,फिर मैं लिखूँगा where  username is equal to the user वेरिएबल जो मुझे अभी मेरे पेज में मिला है,hi,rvc,rvc_106718_00850.wav,5050
851,106718,322882,train,322882_XTscbPr78nzuHhuu_0050,${DATA_ROOT}/raw/mucs2021/train/XTscbPr78nzuHhuu.wav,338.0,344.0,6.0,यह मूलतः दिखाता है कि आपका document कैसा दिखेगा जब यह printed होता है,hi,rvc,rvc_106718_00851.wav,5051
852,106718,413057,train,413057_aKSsdMqkPfUWyYeS_0046,${DATA_ROOT}/raw/mucs2021/train/aKSsdMqkPfUWyYeS.wav,308.0,313.0,5.0,अब sheet option के आगे plus sign पर click करें,hi,rvc,rvc_106718_00852.wav,5052
853,106718,445718,train,445718_H6Z2BkcyVtiuiN7A_0048,${DATA_ROOT}/raw/mucs2021/train/H6Z2BkcyVtiuiN7A.wav,319.0,323.0,4.0,cell a4 पर click करें और sum type करें,hi,rvc,rvc_106718_00853.wav,5053
854,106718,457295,train,457295_WgzliDtK6Htff0g2_0056,${DATA_ROOT}/raw/mucs2021/train/WgzliDtK6Htff0g2.wav,257.0,260.0,3.0,इसमें यहाँ पेज number नहीं है,hi,rvc,rvc_106718_00854.wav,5054
855,106718,539226,train,539226_vZGSoJPH1tbvsyCa_0007,${DATA_ROOT}/raw/mucs2021/train/vZGSoJPH1tbvsyCa.wav,50.0,55.0,5.0,किन्तु यहाँ यह दर्शा रहा है कि मेरा यूज़रनेम मौजूद है किन्तु मेरा पासवर्ड गलत है,hi,rvc,rvc_106718_00855.wav,5055
856,106718,539354,train,539354_C3MtnFEDrRkWHSvJ_0049,${DATA_ROOT}/raw/mucs2021/train/C3MtnFEDrRkWHSvJ.wav,304.0,310.0,6.0,फिर field में अपनी library का url डालें जैसे मैंने यहाँ किया है,hi,rvc,rvc_106718_00856.wav,5056
857,106718,541304,train,541304_cyhxRWI0LoKYZvcw_0048,${DATA_ROOT}/raw/mucs2021/train/cyhxRWI0LoKYZvcw.wav,368.0,377.0,9.0,यहाँ labels बायीं ओर और text boxes दायीं ओर हैं एक विशिष्ट paper form की तरह,hi,rvc,rvc_106718_00857.wav,5057
858,106718,584991,train,584991_1ijxO93RTIJh2Rzv_0047,${DATA_ROOT}/raw/mucs2021/train/1ijxO93RTIJh2Rzv.wav,256.0,261.0,5.0,slide के टाइटल क्षेत्र में एक आयत बनाएँ,hi,rvc,rvc_106718_00858.wav,5058
859,106718,634568,train,634568_jCgweujQVV5haVF1_0051,${DATA_ROOT}/raw/mucs2021/train/jCgweujQVV5haVF1.wav,269.0,275.0,6.0,बायीं ओर पर slides pane में शीर्षक overview slides चुनें,hi,rvc,rvc_106718_00859.wav,5059
860,106718,705494,train,705494_fZcxLszRnIHxmVQp_0048,${DATA_ROOT}/raw/mucs2021/train/fZcxLszRnIHxmVQp.wav,279.0,283.0,4.0,अब पहले animation को चुनें,hi,rvc,rvc_106718_00860.wav,5060
861,106718,797767,train,797767_TRInoJRJxAX3qv5C_0046,${DATA_ROOT}/raw/mucs2021/train/TRInoJRJxAX3qv5C.wav,306.0,312.0,6.0,अब sheet option के आगे plus sign पर click करें,hi,rvc,rvc_106718_00861.wav,5061
862,106718,850754,train,850754_wOTMMvC3WQ5YQRAF_0049,${DATA_ROOT}/raw/mucs2021/train/wOTMMvC3WQ5YQRAF.wav,403.0,411.0,8.0,इस पर क्लिक करने से क्रम में एक नई sheet पिछली sheet के बाद जुड़ जाती है,hi,rvc,rvc_106718_00862.wav,5062
863,106718,870582,train,870582_crdH0AI5aH25bEXe_0053,${DATA_ROOT}/raw/mucs2021/train/crdH0AI5aH25bEXe.wav,283.0,293.0,10.0,हम देख सकते हैं कि इस समय मेरी id 6 है और अगली बार हम रिकार्डअभिलेख प्रविष्ट करेंगे तो यह बढ़कर 7 हो जाएगा और फिर 8,hi,rvc,rvc_106718_00863.wav,5063
864,106718,876898,train,876898_RyQSvr4r4iAMTYXq_0047,${DATA_ROOT}/raw/mucs2021/train/RyQSvr4r4iAMTYXq.wav,275.0,283.0,8.0,अब अपनी personal finance tracker ods sheet में एक खाली cell पर click करते हैं,hi,rvc,rvc_106718_00864.wav,5064
865,106718,893273,train,893273_8xh3ZKpPy5YhAnKX_0052,${DATA_ROOT}/raw/mucs2021/train/8xh3ZKpPy5YhAnKX.wav,242.0,249.0,7.0,कठिनाई स्तर को मीडियम या हार्ड में बदलें और खेल खेलते रहें,hi,rvc,rvc_106718_00865.wav,5065
866,106718,903756,train,903756_K3X6AGezGWAoDe1q_0054,${DATA_ROOT}/raw/mucs2021/train/K3X6AGezGWAoDe1q.wav,391.0,394.0,3.0,यहाँ एक query है:,hi,rvc,rvc_106718_00866.wav,5066
867,106718,912184,train,912184_V11NDc0lxudGbWQU_0048,${DATA_ROOT}/raw/mucs2021/train/V11NDc0lxudGbWQU.wav,327.0,335.0,8.0,अच्छा तो हम अपना लूपloop रन कर रहे हैं हम यहाँ डेटा के प्रत्येक भाग को चुन रहे हैं और हम male को male में और female को female में बदल रहे हैं,hi,rvc,rvc_106718_00867.wav,5067
868,106718,975912,train,975912_1eNS3GaW1oHHurL4_0047,${DATA_ROOT}/raw/mucs2021/train/1eNS3GaW1oHHurL4.wav,327.0,335.0,8.0,और फिर हमारे पास this is an email from alex है जो नाम हमने यहाँ फार्म के अंदर दिया है,hi,rvc,rvc_106718_00868.wav,5068
869,106718,987461,train,987461_LSRBJiHdUoHm4BTI_0053,${DATA_ROOT}/raw/mucs2021/train/LSRBJiHdUoHm4BTI.wav,478.0,482.0,4.0,अतः इन्हें डिलीट करते हैं मैं उन्हें दोषमार्जन के लिए रखता हूँ,hi,rvc,rvc_106718_00869.wav,5069
870,106718,996368,train,996368_n4ACC4gnqW0IM1wW_0046,${DATA_ROOT}/raw/mucs2021/train/n4ACC4gnqW0IM1wW.wav,338.0,349.0,11.0,इसके बाद हमें koha catalog में इंपोर्टrecords को मैनेज करना होगा तो  manage staged records पर क्लिक करें,hi,rvc,rvc_106718_00870.wav,5070
871,106718,142970,train,142970_DP5j8CLDeL6HHHSX_0052,${DATA_ROOT}/raw/mucs2021/train/DP5j8CLDeL6HHHSX.wav,281.0,284.0,3.0,वास्तव में पहले हमें इसे वेरिएबल में सेट करने की आवश्यकता है,hi,rvc,rvc_106718_00871.wav,5071
872,106718,177570,train,177570_jSNK2zDaIvyZsMZp_0055,${DATA_ROOT}/raw/mucs2021/train/jSNK2zDaIvyZsMZp.wav,244.0,247.0,3.0,अब मैं prompt को खाली करता हूँ,hi,rvc,rvc_106718_00872.wav,5072
873,106718,186783,train,186783_LFpbaXkb8HuQ6DnF_0052,${DATA_ROOT}/raw/mucs2021/train/LFpbaXkb8HuQ6DnF.wav,408.0,421.0,13.0,बिंदु 1 पर जाएँ और डिलीट किये गये टेक्स्ट the openoffice document standard has been notified under this policy पर राइट क्लिक करें और reject change चुनें,hi,rvc,rvc_106718_00873.wav,5073
874,106718,205240,train,205240_F4KjmwYhWvnpSE0m_0009,${DATA_ROOT}/raw/mucs2021/train/F4KjmwYhWvnpSE0m.wav,63.0,67.0,4.0,अब यहाँ इस कॉलम में,hi,rvc,rvc_106718_00874.wav,5074
875,106718,322882,train,322882_XTscbPr78nzuHhuu_0051,${DATA_ROOT}/raw/mucs2021/train/XTscbPr78nzuHhuu.wav,344.0,350.0,6.0,आप अपनी resume odt file का प्रिव्यू देख सकते हैं,hi,rvc,rvc_106718_00875.wav,5075
876,177570,106718,train,106718_vE1rhq3ojNKZvQNv_0056,${DATA_ROOT}/raw/mucs2021/train/vE1rhq3ojNKZvQNv.wav,253.0,256.0,3.0,line चुनें और line dialog box खोलें,hi,rvc,rvc_177570_00876.wav,5076
877,177570,142970,train,142970_DP5j8CLDeL6HHHSX_0054,${DATA_ROOT}/raw/mucs2021/train/DP5j8CLDeL6HHHSX.wav,292.0,296.0,4.0,हम शून्य एक  दो  तीन  चार इस्तेमाल कर सकते हैं और यह होगा,hi,rvc,rvc_177570_00877.wav,5077
878,177570,186783,train,186783_LFpbaXkb8HuQ6DnF_0055,${DATA_ROOT}/raw/mucs2021/train/LFpbaXkb8HuQ6DnF.wav,446.0,453.0,7.0,इसी तरह लेखक द्वारा प्रत्येक एडिशन और डिलीशन स्वीकार या अस्वीकार किया जा सकता है,hi,rvc,rvc_177570_00878.wav,5078
879,177570,205240,train,205240_F4KjmwYhWvnpSE0m_0011,${DATA_ROOT}/raw/mucs2021/train/F4KjmwYhWvnpSE0m.wav,72.0,78.0,6.0,अतः चूँकि हम अपना php सेशन पहले ही संसाधित कर चुके हैं,hi,rvc,rvc_177570_00879.wav,5079
880,177570,322882,train,322882_XTscbPr78nzuHhuu_0053,${DATA_ROOT}/raw/mucs2021/train/XTscbPr78nzuHhuu.wav,355.0,363.0,8.0,यहाँ zoom in zoom out next page previous page और print के लिए options हैं,hi,rvc,rvc_177570_00880.wav,5080
881,177570,413057,train,413057_aKSsdMqkPfUWyYeS_0049,${DATA_ROOT}/raw/mucs2021/train/aKSsdMqkPfUWyYeS.wav,324.0,332.0,8.0,अब hyperlink dialog box से apply पर click करें और फिर close पर click करें,hi,rvc,rvc_177570_00881.wav,5081
882,177570,445718,train,445718_H6Z2BkcyVtiuiN7A_0051,${DATA_ROOT}/raw/mucs2021/train/H6Z2BkcyVtiuiN7A.wav,330.0,337.0,7.0,is equal to sum और कोष्ठकों के अंदर b1 comma b2 comma b3 type करें,hi,rvc,rvc_177570_00882.wav,5082
883,177570,457295,train,457295_WgzliDtK6Htff0g2_0059,${DATA_ROOT}/raw/mucs2021/train/WgzliDtK6Htff0g2.wav,270.0,276.0,6.0,main menu से format पर click करें और page चुनें,hi,rvc,rvc_177570_00883.wav,5083
884,177570,539226,train,539226_vZGSoJPH1tbvsyCa_0011,${DATA_ROOT}/raw/mucs2021/train/vZGSoJPH1tbvsyCa.wav,94.0,107.0,13.0,हमें हमारा पासवर्ड जाँचने की आवश्यकता है अभी  मानते हैं कि मैंने मेरा पासवर्ड टाइप किया slicer u k 1,hi,rvc,rvc_177570_00884.wav,5084
885,177570,539354,train,539354_C3MtnFEDrRkWHSvJ_0052,${DATA_ROOT}/raw/mucs2021/train/C3MtnFEDrRkWHSvJ.wav,323.0,328.0,5.0,यह वह जगह है जहां आपको अपनी library के बारे में जानकारी देना है,hi,rvc,rvc_177570_00885.wav,5085
886,177570,541304,train,541304_cyhxRWI0LoKYZvcw_0051,${DATA_ROOT}/raw/mucs2021/train/cyhxRWI0LoKYZvcw.wav,388.0,393.0,5.0,अभी के लिए हम इस step को छोड़ देगें और अगले step पर जायेंगे,hi,rvc,rvc_177570_00886.wav,5086
887,177570,584991,train,584991_1ijxO93RTIJh2Rzv_0050,${DATA_ROOT}/raw/mucs2021/train/1ijxO93RTIJh2Rzv.wav,271.0,276.0,5.0,आप capital i के साथ plus sign देखेंगे,hi,rvc,rvc_177570_00887.wav,5087
888,177570,634568,train,634568_jCgweujQVV5haVF1_0054,${DATA_ROOT}/raw/mucs2021/train/jCgweujQVV5haVF1.wav,288.0,296.0,8.0,slide placeholder चुनें बायाँ mouse button दबाएँ और इसे screen पर सबसे ऊपर ले जाएँ,hi,rvc,rvc_177570_00888.wav,5088
889,177570,705494,train,705494_fZcxLszRnIHxmVQp_0052,${DATA_ROOT}/raw/mucs2021/train/fZcxLszRnIHxmVQp.wav,294.0,302.0,8.0,effects options dialog box प्रदर्शित होता है,hi,rvc,rvc_177570_00889.wav,5089
890,177570,797767,train,797767_TRInoJRJxAX3qv5C_0049,${DATA_ROOT}/raw/mucs2021/train/TRInoJRJxAX3qv5C.wav,323.0,330.0,7.0,अब hyperlink dialog box से apply पर click करें और फिर close पर click करें,hi,rvc,rvc_177570_00890.wav,5090
891,177570,850754,train,850754_wOTMMvC3WQ5YQRAF_0052,${DATA_ROOT}/raw/mucs2021/train/wOTMMvC3WQ5YQRAF.wav,433.0,440.0,7.0,आप dialog box में sheet की जानकारी enter कर सकते हैं और फिर ok button पर click करें,hi,rvc,rvc_177570_00891.wav,5091
892,177570,870582,train,870582_crdH0AI5aH25bEXe_0057,${DATA_ROOT}/raw/mucs2021/train/crdH0AI5aH25bEXe.wav,304.0,308.0,4.0,और मैं एक नया वेरिएबल बनाऊँगा हम इसे update data के रूप में कमेंट करेंगे,hi,rvc,rvc_177570_00892.wav,5092
893,177570,876898,train,876898_RyQSvr4r4iAMTYXq_0050,${DATA_ROOT}/raw/mucs2021/train/RyQSvr4r4iAMTYXq.wav,293.0,297.0,4.0,tab dialog box में alignment टैब पर click करें,hi,rvc,rvc_177570_00893.wav,5093
894,177570,893273,train,893273_8xh3ZKpPy5YhAnKX_0055,${DATA_ROOT}/raw/mucs2021/train/8xh3ZKpPy5YhAnKX.wav,261.0,264.0,3.0,निम्न link पर उपलब्ध video देखें,hi,rvc,rvc_177570_00894.wav,5094
895,177570,903756,train,903756_K3X6AGezGWAoDe1q_0057,${DATA_ROOT}/raw/mucs2021/train/K3X6AGezGWAoDe1q.wav,411.0,422.0,11.0,इसको aggregate function बोलते हैं क्योंकि यह records के समूह का मूल्यांकन करके केवल एक value set है,hi,rvc,rvc_177570_00895.wav,5095
896,177570,912184,train,912184_V11NDc0lxudGbWQU_0051,${DATA_ROOT}/raw/mucs2021/train/V11NDc0lxudGbWQU.wav,358.0,361.0,3.0,अब यह पुनरावृत्ति है यह यहाँ पर दोहरा वेरिएबल है,hi,rvc,rvc_177570_00896.wav,5096
897,177570,975912,train,975912_1eNS3GaW1oHHurL4_0050,${DATA_ROOT}/raw/mucs2021/train/1eNS3GaW1oHHurL4.wav,346.0,350.0,4.0,अतः मेरे विश्वविद्यालय के dns मेल सर्वर का उपयोग करके यह मेल फंक्शन है,hi,rvc,rvc_177570_00897.wav,5097
898,177570,987461,train,987461_LSRBJiHdUoHm4BTI_0056,${DATA_ROOT}/raw/mucs2021/train/LSRBJiHdUoHm4BTI.wav,498.0,509.0,11.0,अतः इस ट्यूटोरियल के तीसरे भाग में हम यूजर के पासवर्ड को उपडेट करने के साथ जारी रखेंगे और सुनिश्चित करेंगे कि सबकुछ ठीक से कार्य कर रहा है,hi,rvc,rvc_177570_00898.wav,5098
899,177570,996368,train,996368_n4ACC4gnqW0IM1wW_0049,${DATA_ROOT}/raw/mucs2021/train/n4ACC4gnqW0IM1wW.wav,363.0,370.0,7.0,और निम्नलिखित fields के लिए koha डिफ़ॉल्ट रूप से इन प्रविष्टियों को ड्रॉप डाउन से चुनता है,hi,rvc,rvc_177570_00899.wav,5099
900,177570,106718,train,106718_vE1rhq3ojNKZvQNv_0057,${DATA_ROOT}/raw/mucs2021/train/vE1rhq3ojNKZvQNv.wav,256.0,264.0,8.0,line properties field में lines के लिए स्टाइल रंग चौड़ाई और पारदर्शिता बदलें,hi,rvc,rvc_177570_00900.wav,5100
901,177570,142970,train,142970_DP5j8CLDeL6HHHSX_0055,${DATA_ROOT}/raw/mucs2021/train/DP5j8CLDeL6HHHSX.wav,296.0,301.0,5.0,तो जैसे ही यह वेल्यू शून्य होगी यह एक के बराबर होगा,hi,rvc,rvc_177570_00901.wav,5101
