job_id,cell,speaker,pool,reference_wav,transcript,transcript_source,script_class,language,tool,output_path,seed
800,adaptation_hi,901681,adaptation,refs/901681.wav,view ko name deejiye view: list of books not checked in,view को name दीजिये view: list of books not checked in,mostly_latin,hi,xtts_v2,outputs/xtts_v2_901681_00800.wav,7800
801,adaptation_hi,126393,adaptation,refs/126393.wav,theek hai copy tareeke kaa istemaal karke tables banaanaa seekhte hain,ठीक है copy तरीके का इस्तेमाल करके tables बनाना सीखते हैं,mixed,hi,xtts_v2,outputs/xtts_v2_126393_00801.wav,7801
802,adaptation_hi,201350,adaptation,refs/201350.wav,yah tables banaane kaa ek saral tareekaa hai yadi hamen pataa hai ki table kee sanrachnaa kaaphee samaan hone jaa rahee hai,यह tables बनाने का एक सरल तरीका है यदि हमें पता है कि table की संरचना काफी समान होने जा रही है,mostly_devanagari,hi,xtts_v2,outputs/xtts_v2_201350_00802.wav,7802
803,adaptation_hi,342352,adaptation,refs/342352.wav,iske lie maante hain ki hamaaree library ke paas dvds aur cds hain,इसके लिए मानते हैं कि हमारी library के पास dvds और cds हैं,mixed,hi,xtts_v2,outputs/xtts_v2_342352_00803.wav,7803
804,adaptation_hi,350956,adaptation,refs/350956.wav,aur ham is data ko media naamak ek naee table men sanchay kar sakte hain,और हम इस data को media नामक एक नई table में संचय कर सकते हैं,mixed,hi,xtts_v2,outputs/xtts_v2_350956_00804.wav,7804
805,adaptation_hi,433148,adaptation,refs/433148.wav,ek cd yaa ek dvd ke paas ek sheershak aur ek prakaashitvarsh ho saktaa hai udaaharnasvarup,एक cd या एक dvd के पास एक शीर्षक और एक प्रकाशितवर्ष हो सकता है उदाहरणस्वरुप,mostly_devanagari,hi,xtts_v2,outputs/xtts_v2_433148_00805.wav,7805
806,adaptation_hi,491095,adaptation,refs/491095.wav,ek audio audio aur ek video video men antar karne ke lie ham ek mediatype field prayukt karenge,एक audio audio और एक video video में अंतर करने के लिए हम एक mediatype field प्रयुक्त करेंगे,mixed,hi,xtts_v2,outputs/xtts_v2_491095_00806.wav,7806
807,adaptation_hi,702146,adaptation,refs/702146.wav,ab choonki books table ke paas kareebakreeb vahee fields hain ham books table ko copypaste kar sakte hain,अब चूँकि books table के पास करीबकरीब वही fields हैं हम books table को copypaste कर सकते हैं,mixed,hi,xtts_v2,outputs/xtts_v2_702146_00807.wav,7807
808,adaptation_hi,707034,adaptation,refs/707034.wav,aur phir prakriyaa men ham fields aur table ko phir se name de sakte hain,और फिर प्रक्रिया में हम fields और table को फिर से name दे सकते हैं,mixed,hi,xtts_v2,outputs/xtts_v2_707034_00808.wav,7808
809,adaptation_hi,804882,adaptation,refs/804882.wav,yahaan books table par daayaan click karte hain,यहाँ books table पर दायाँ click करते हैं,mixed,hi,xtts_v2,outputs/xtts_v2_804882_00809.wav,7809
810,adaptation_hi,901681,adaptation,refs/901681.wav,aur ham copy vikalp dekhenge is par click karte hain;,और हम copy विकल्प देखेंगे इस पर click करते हैं;,mixed,hi,xtts_v2,outputs/xtts_v2_901681_00810.wav,7810
811,adaptation_hi,126393,adaptation,refs/126393.wav,aur phir is par daayaan click karte hain,और फिर इस पर दायाँ click करते हैं,mostly_devanagari,hi,xtts_v2,outputs/xtts_v2_126393_00811.wav,7811
812,adaptation_hi,201350,adaptation,refs/201350.wav,vibhinn vikalpon par yahaan dhyaan deejiye yahaan ek paste hai aur saath hee yahaan ek paste special bhee hai,विभिन्न विकल्पों पर यहाँ ध्यान दीजिये यहाँ एक paste है और साथ ही यहाँ एक paste special भी है,mixed,hi,xtts_v2,outputs/xtts_v2_201350_00812.wav,7812
813,adaptation_hi,342352,adaptation,refs/342352.wav,ham copy aur paste ko ek vishisht roop men istemaal kar sakte hain,हम copy और paste को एक विशिष्ट रूप में इस्तेमाल कर सकते हैं,mostly_devanagari,hi,xtts_v2,outputs/xtts_v2_342352_00813.wav,7813
814,adaptation_hi,350956,adaptation,refs/350956.wav,sambhav roop hain formatted text html yaa ek detaabes table,सम्भव रूप हैं formatted text html या एक डेटाबेस table,mixed,hi,xtts_v2,outputs/xtts_v2_350956_00814.wav,7814
815,adaptation_hi,433148,adaptation,refs/433148.wav,atah ham yahaan database table chun sakte hain,अतः हम यहाँ database table चुन सकते हैं,mixed,hi,xtts_v2,outputs/xtts_v2_433148_00815.wav,7815
816,adaptation_hi,491095,adaptation,refs/491095.wav,yaa ham daayen click menu se paste chun sakte hain,या हम दायें click menu से paste चुन सकते हैं,mixed,hi,xtts_v2,outputs/xtts_v2_491095_00816.wav,7816
817,adaptation_hi,702146,adaptation,refs/702146.wav,yah ek wizard kholtaa hai aur is window men,यह एक wizard खोलता है और इस window में,mixed,hi,xtts_v2,outputs/xtts_v2_702146_00817.wav,7817
818,adaptation_hi,707034,adaptation,refs/707034.wav,ham sabse pahle table name ke saamne media taaip karke apnee table ko phir se name denge,हम सबसे पहले table name के सामने media टाइप करके अपनी table को फिर से name देंगे,mixed,hi,xtts_v2,outputs/xtts_v2_707034_00818.wav,7818
819,adaptation_hi,804882,adaptation,refs/804882.wav,in vikalpon men ham definition aur data par click karenge,इन विकल्पों में हम definition और data पर click करेंगे,mixed,hi,xtts_v2,outputs/xtts_v2_804882_00819.wav,7819
820,adaptation_hi,901681,adaptation,refs/901681.wav,is namoone ke lie bookid title aur publishyear chunte hain,इस नमूने के लिए bookid title और publishyear चुनते हैं,mixed,hi,xtts_v2,outputs/xtts_v2_901681_00820.wav,7820
821,adaptation_hi,126393,adaptation,refs/126393.wav,ab ham baayeen taraph kee in fields ko chunenge aur inko daayeen taraph khiskaane ke lie single arrow button kaa upyog karenge,अब हम बायीं तरफ की इन fields को चुनेंगे और इनको दायीं तरफ खिसकाने के लिए single arrow button का उपयोग करेंगे,mixed,hi,xtts_v2,outputs/xtts_v2_126393_00821.wav,7821
822,adaptation_hi,201350,adaptation,refs/201350.wav,aglee window men ham apne columns dekhte hain,अगली window में हम अपने columns देखते हैं,mixed,hi,xtts_v2,outputs/xtts_v2_201350_00822.wav,7822
823,adaptation_hi,342352,adaptation,refs/342352.wav,yahaan fields ko phir se naam de sakte hain aur unke data types badal sakte hain,यहाँ fields को फिर से नाम दे सकते हैं और उनके data types बदल सकते हैं,mixed,hi,xtts_v2,outputs/xtts_v2_342352_00823.wav,7823
824,adaptation_hi,350956,adaptation,refs/350956.wav,ham bookid kaa naam mediaid men badlenge,हम bookid का नाम mediaid में बदलेंगे,mixed,hi,xtts_v2,outputs/xtts_v2_350956_00824.wav,7824
825,adaptation_hi,433148,adaptation,refs/433148.wav,mukhy base window men yahaan ek naee media table hai,मुख्य base window में यहाँ एक नई media table है,mixed,hi,xtts_v2,outputs/xtts_v2_433148_00825.wav,7825
826,adaptation_hi,491095,adaptation,refs/491095.wav,add table ko badalkar usmen ek naee field mediatype jorte hain jo audio yaa video kee soochnaa rakhegaa,add table को बदलकर उसमें एक नई field mediatype जोड़ते हैं जो audio या video की सूचना रखेगा,mixed,hi,xtts_v2,outputs/xtts_v2_491095_00826.wav,7826
827,adaptation_hi,702146,adaptation,refs/702146.wav,yahaan antim column men mediatype daakhil karte hain,यहाँ अंतिम column में mediatype दाखिल करते हैं,mixed,hi,xtts_v2,outputs/xtts_v2_702146_00827.wav,7827
828,adaptation_hi,707034,adaptation,refs/707034.wav,publishyear ke neeche cell par click karte hain,publishyear के नीचे cell पर click करते हैं,mixed,hi,xtts_v2,outputs/xtts_v2_707034_00828.wav,7828
829,adaptation_hi,804882,adaptation,refs/804882.wav,aur field name ke roop men mediatype daakhil karte hain aur phir text yaa field type chunte hain,और field name के रूप में mediatype दाखिल करते हैं और फिर text या field type चुनते हैं,mixed,hi,xtts_v2,outputs/xtts_v2_804882_00829.wav,7829
830,adaptation_hi,901681,adaptation,refs/901681.wav,ab table design ko sev karte hain aur hamne kar liyaa,अब table design को सेव करते हैं और हमने कर लिया,mixed,hi,xtts_v2,outputs/xtts_v2_901681_00830.wav,7830
831,adaptation_hi,126393,adaptation,refs/126393.wav,theek hai hamne abhee copy paddhati kaa istemaal karke apnaa media table banaayaa,ठीक है हमने अभी copy पद्धति का इस्तेमाल करके अपना media table बनाया,mixed,hi,xtts_v2,outputs/xtts_v2_126393_00831.wav,7831
832,adaptation_hi,201350,adaptation,refs/201350.wav,use wizard to create table paddhiti kaa istemaal karke ek table banaaie,use wizard to create table पद्धिति का इस्तेमाल करके एक table बनाइए,mixed,hi,xtts_v2,outputs/xtts_v2_201350_00832.wav,7832
833,adaptation_hi,342352,adaptation,refs/342352.wav,yahaan assets sample table istemaal kariye aur usko phir se naam deejiye assetscopy,यहाँ assets sample table इस्तेमाल करिये और उसको फिर से नाम दीजिये assetscopy,mixed,hi,xtts_v2,outputs/xtts_v2_342352_00833.wav,7833
834,adaptation_hi,350956,adaptation,refs/350956.wav,aur is paddhiti men vibhinn vikalpon kaa anveshan kariye,और इस पद्धिति में विभिन्न विकल्पों का अन्वेषण करिये,mostly_devanagari,hi,xtts_v2,outputs/xtts_v2_350956_00834.wav,7834
835,adaptation_hi,433148,adaptation,refs/433148.wav,isee ke saath ham libreoffice base par tables banaane ke is tutorial kee samaapti kee or aa gaye hain,इसी के साथ हम libreoffice base पर tables बनाने के इस tutorial की समाप्ति की ओर आ गये हैं,mixed,hi,xtts_v2,outputs/xtts_v2_433148_00835.wav,7835
836,adaptation_hi,491095,adaptation,refs/491095.wav,aaee aaee tee bombe kee or se main ravi kumaar ab aapse vidaa letaa hoon hamse jurne ke lie dhanyavaad,आई आई टी बॉम्बे की ओर से मैं रवि कुमार अब आपसे विदा लेता हूँ हमसे जुड़ने के लिए धन्यवाद,mostly_devanagari,hi,xtts_v2,outputs/xtts_v2_491095_00836.wav,7836
837,adaptation_hi,702146,adaptation,refs/702146.wav,yah tutorial database dijaain par pichhle tutorial ke aage kaa bhaag hai,यह tutorial database डिजाइन पर पिछले tutorial के आगे का भाग है,mixed,hi,xtts_v2,outputs/xtts_v2_702146_00837.wav,7837
